id,img_generation_promt,rating,img_path
12255,Stone and glass image scan with lighting and shadowing for industrial scenes.,1,all_data/1/12255.jpg
12256,"Very detailed, with a lot of detail but has almost no saturation or color.",1,all_data/1/12256.jpg
12257,"a texture with different colors, a black and white texture, polished stone, detailed pattern, realistic,.",3,all_data/3/12257.jpg
12259,"Deep oceanic ocean floor, the image is divided into several concentric and interlocking levels.",2,all_data/2/12259.jpg
12260,"2 k hd, high detail photograph, shot wide sharp.",3,all_data/3/12260.jpg
12262,"Big square, red color, with small squares, black with white dots at the corner, small, detailed texture, part of the photo is mi",3,all_data/3/12262.jpg
12265,"Large number of plants (not vines, not flowers) inside big colorful 3d box with a green roof.",2,all_data/2/12265.jpg
12267,A detail inside of a round open top blue box containing lots and lots of light blue cubes shaped like a cylinder.,1,all_data/1/12267.jpg
12274,"A rainbow, multiple concentric layers of rainbow prism refractions on a translucent globe made of glass.",2,all_data/2/12274.jpg
12278,"Macro of realistic macro snail textures, closeup, colorful patterns and textures, with sharp image, excellent focus, very cohere",1,all_data/1/12278.jpg
12287,"A picture of flowers in a pot, realistic texture, high resolution, professional, good lighting, realistic, real materials.",1,all_data/1/12287.jpg
12289,A small textured pattern made with different textures and materials.,3,all_data/3/12289.jpg
12290,A collection of photographs illustrating the architecture and design in a museum.,2,all_data/2/12290.jpg
12292,"Vibrant and colorful floral art work with a mixture of painted textures, abstract patterns and a colorful palette.",2,all_data/2/12292.jpg
12297,"Thick layers of foliage, green plants, very detailed, vibrant, leaves, cg style, realistic, photorealistic.",1,all_data/1/12297.jpg
12300,"A picture of flowers in a pot, realistic texture, high resolution, professional, good lighting, realistic, real materials.",1,all_data/1/12300.jpg
12303,Abstract deco pattern art of chaotic painted textures in different tones of blue in an aesthetically pleasing natural tones.,3,all_data/3/12303.jpg
12306,"1 k hd shot of a small space, with strong color and very detailed textures.",1,all_data/1/12306.jpg
12307,The image is a series of three images that are all at 90° degree intervals from the other.,1,all_data/1/12307.jpg
12311,"Large number of plants (not vines, not flowers) inside big colorful 3d box with a green roof.",2,all_data/2/12311.jpg
12316,"Small, a mixture of brown and pink, pinkish and white.",3,all_data/3/12316.jpg
12327,"Photo montage, high fidelity, 4 k 4 k 8 k.",1,all_data/1/12327.jpg
12331,One shot from the sea of floating waves.,1,all_data/1/12331.jpg
12335,Close up of sea shell sculpture 4 k.,1,all_data/1/12335.jpg
12344,A closeup of a large complex organic structure built on.,1,all_data/1/12344.jpg
12345,"Realistic ultra   macro close   up on mushroom from the bottom, super realistic, super precise, details of the.",1,all_data/1/12345.jpg
12346,"Ultra detailed close up of insect wings from nature from the bottom, maximum realism, maximum.",1,all_data/1/12346.jpg
12348,"The photo is a color photo, the background is black and white.",1,all_data/1/12348.jpg
12350,"A microscopic view of a gills of a mushroom, a bloodstain that looks very realistic and is from the bottom, ultra detailed, a st",3,all_data/3/12350.jpg
12355,"Mushroom cap, small, from top, from the right, maximum realism.",3,all_data/3/12355.jpg
12356,"High dynamic range, dynamic range, luminance and color histogram, luminance and color histogram, dynamic range, luminance and co",2,all_data/2/12356.jpg
12357,"The world was beautiful, a real 3d photo from dongguan.",1,all_data/1/12357.jpg
12360,The image includes a pattern and an object.,1,all_data/1/12360.jpg
12364,"The sea, the sunset and a small boat.",1,all_data/1/12364.jpg
12365,"Hyper realistic super macro of red blood, art by greg rutkowski, intricate, ultra detailed, photorealistic, vibrante colors, col",1,all_data/1/12365.jpg
12368,"The picture with a beautiful sunset glow and a very dark outline of a shape in the sky, as if part of the sky was coming down on",1,all_data/1/12368.jpg
12369,A black and white photo of what I really believe to be a UFO craft.,1,all_data/1/12369.jpg
12371,"Soft and bright color photography, and a sense of humor about his life.",1,all_data/1/12371.jpg
12373,"A close up of a red leather object, a book?, a bible?, close up, book.",1,all_data/1/12373.jpg
12382,"A detailed, natural texture of wood with a texture of rock on the floor.",3,all_data/3/12382.jpg
12385,"A close up detailed detail of an orange or a lemon fruit slice, 2 k, 10 0 k.",3,all_data/3/12385.jpg
12388,"A simple red flower pattern in the middle, a nice lighting.",1,all_data/1/12388.jpg
12389,White and clear to dark black gradient background with two small figures on the opposite sides.,1,all_data/1/12389.jpg
12390,"Ultra detailed close up of insect wings from nature from the bottom, maximum realism, maximum.",1,all_data/1/12390.jpg
12391,Close up of a vintage car in a vintage race track.,1,all_data/1/12391.jpg
12393,The image includes a pattern and an object.,1,all_data/1/12393.jpg
12394,"Colorful photo with lots of light around, a lot of reflections, intricate details, hyperrealistic, super macro, 8 k, HDR, hyperd",1,all_data/1/12394.jpg
12395,Diamond rings and a necklace of diamonds in a black gold setting.,1,all_data/1/12395.jpg
12396,"a simple black and white photo with a lot of details, clean, perfect details, realistic photo.",1,all_data/1/12396.jpg
12397,"Large abstract image of natural sea waves, fractal fractals waves at a distance, and abstract fractal fractals waves.",0,all_data/0/12397.jpg
12400,"A microscopic view of a gills of a mushroom, a bloodstain that looks very realistic and is from the bottom, ultra detailed, a st",3,all_data/3/12400.jpg
12404,"Smooth 3d cube, texture mapped with different colors and rust background.",1,all_data/1/12404.jpg
12405,"3D rendered realistic close up blood pattern on black tar micro patterns, ultra realistic and detailed blood pattern,.",1,all_data/1/12405.jpg
12406,"Detail shot of a futuristic black & white, 3d concept car, close up.",1,all_data/1/12406.jpg
12407,"Laid back nature landscape color pallet art, abstract composition artist.",1,all_data/1/12407.jpg
12408,Abstracts of a plant and tree textures with a nice patterned background.,2,all_data/2/12408.jpg
12419,"A serene, clean and natural view of the lake and forest.",1,all_data/1/12419.jpg
12427,"An ultra realistic ocean view of a rocky beach and a clear focus and clear colors, macro, closeup, and a photo of a small sea sh",1,all_data/1/12427.jpg
12428,"A seamless image that you can use for backgrounds, seamless.",1,all_data/1/12428.jpg
12429,"3d high quality futuristic sci fi concept cars from zaha hadid, karim rashid, lydia zarich, 3d.",1,all_data/1/12429.jpg
12430,Landscape of the city with mountains and clouds.,1,all_data/1/12430.jpg
12431,A very well detailed photo of an intricate micro sized tree.,3,all_data/3/12431.jpg
12437,"Huge square texture map, detail at 5k, with 3 levels of detail.",3,all_data/3/12437.jpg
12443,"Scenery of an outdoor city place, city, urban view.",1,all_data/1/12443.jpg
12445,"Largest and deepest, ultra resolution, hyper detailed photorealistic colorized underwater, deep space alien,.",1,all_data/1/12445.jpg
12447,"A hyperdetailed textured wallpaper with realistic and realistic pattern textures, trending on textures.",3,all_data/3/12447.jpg
12448,"Abstract and realistic pattern of a psychedelic 3d pattern in blue and orange, maximum realism and detailed close up, a 3d fract",2,all_data/2/12448.jpg
12452,"The inside of a volcano, detailed volcanic gas volcanic mag.",2,all_data/2/12452.jpg
12456,Large flower close up and textured with a single stem and multiple petals.,1,all_data/1/12456.jpg
12457,"a texture with different colors, a black and white texture, polished stone, detailed pattern, realistic,.",3,all_data/3/12457.jpg
12458,3d concept cars (zaha hadid) high quality 3d concept cars.,1,all_data/1/12458.jpg
18899,"An urban city in modern indonesia with traffic lights, futuristic cars, pedestrians, buildings, high rises and more.",1,all_data/1/18899.jpg
18960,"A painting of a beautiful cat, its body is very soft with its skin.",1,all_data/1/18960.jpg
19045,A small selection of the various types of clouds that form.,1,all_data/1/19045.jpg
19082,View from the airplane window of an oil well in Iraq that was blown out a few months ago.,1,all_data/1/19082.jpg
19104,"An incredible picture with the moon, red sun, dark mountains, and deep blue sky.",2,all_data/2/19104.jpg
19122,"A simple, peaceful scene, with a calm body of water.",2,all_data/2/19122.jpg
19322,"An epic background, representing the middle of a massive battlefield, in which several huge machines can be seen.",1,all_data/1/19322.jpg
19359,The image of ancient indonesian villagers standing beside a volcano.,1,all_data/1/19359.jpg
19373,"Close up on a tree with a large leaf floating nearby, the bark and wood contrasting with the leaves that are light and close aga",2,all_data/2/19373.jpg
19544,Cool desert landscape with a lot of different things.,2,all_data/2/19544.jpg
19569,Water and sky over a big beach with a dark background.,2,all_data/2/19569.jpg
19603,Small image of a stone circle and two elk with different poses on it.,1,all_data/1/19603.jpg
19627,"A picture of a rainbow in the sky, reflecting the sun's rays, making it beautiful.",2,all_data/2/19627.jpg
19783,A close photo of the earth from space.,2,all_data/2/19783.jpg
19827,A cool animation of cartoon cars driving in circle.,2,all_data/2/19827.jpg
19850,"Different scenes of a waterfall that flows into a beautiful river, it can be seen from different angles and heights.",1,all_data/1/19850.jpg
19896,"Captivating, vivid photograph of a colorful rainbow that appears in a cloudless sky.",2,all_data/2/19896.jpg
19912,"A world of ice, frozen with a glacier in the center of the Earth.",2,all_data/2/19912.jpg
19942,A breathtaking postcard of a beautiful sunflowers field by a placid green river (the one with the lighthouse in the background).,2,all_data/2/19942.jpg
19962,"A lot of green grass, a tree and a bench.",1,all_data/1/19962.jpg
20101,Beautiful view of a city looking at blue sky.,2,all_data/2/20101.jpg
20171,"Giant colorful sea animal, coral reef, and palm tree in the water.",2,all_data/2/20171.jpg
20302,"A fantasy art, this is a horse wearing a magical cloak with a golden design.",1,all_data/1/20302.jpg
20434,The room is decorated with a vintage charm filled with modern furnishings.,1,all_data/1/20434.jpg
20522,Beauty in a land that does not seem to lie in the heart of the earth.,2,all_data/2/20522.jpg
20626,Pink unicorn with large glittery wings sitting on top of a mountain rock.,1,all_data/1/20626.jpg
20681,A beautiful illustration of a world in the year 2050.,2,all_data/2/20681.jpg
20685,A collection of different materials in a large workshop.,1,all_data/1/20685.jpg
20733,A landscape showing huge mountain range between snow covered mountain peaks.,2,all_data/2/20733.jpg
20769,"A view of a castle in the background with a small pond full of fishes, and a bunch of trees.",1,all_data/1/20769.jpg
20996,A beautiful realistic portrait wearing a mask on their forehead.,1,all_data/1/20996.jpg
21022,Dark and moody landscape scene with neon green lightning.,2,all_data/2/21022.jpg
21123,"It looks really nice, the colors are just lovely.",2,all_data/2/21123.jpg
21128,Rain storm on sand bar atmosphere in the ocean.,2,all_data/2/21128.jpg
21188,A picture of white flowers in a colorful atmosphere.,2,all_data/2/21188.jpg
21190,"Beautiful mountain, a small waterfall with a lot of foliage.",2,all_data/2/21190.jpg
21281,"A great picture of a mountain path, in winter it is a black, white and brown composition with snow covered rocks, on its bottom",2,all_data/2/21281.jpg
21320,A picture looking like the top of an old ship of an Indian.,1,all_data/1/21320.jpg
21447,A very high resolution picture of a green forest.,3,all_data/3/21447.jpg
21454,"A bewitching little picture of a small blue lake, on which white swans float.",2,all_data/2/21454.jpg
21475,The most famous building of the town of cologne.,2,all_data/2/21475.jpg
21490,FEMALE FUTURE PORTRAIT with MASCARA COVERING MADE OF BLACK DIAMOND.,1,all_data/1/21490.jpg
21583,"An old, antique piece of paper showing a map of an unknown city.",1,all_data/1/21583.jpg
21656,"The only word in the English language beginning with ""A.",1,all_data/1/21656.jpg
21709,"Modern architecture of new construction, a modern house with 3 bays of windows.",1,all_data/1/21709.jpg
21726,"The beach at night, with stars and a boat.",1,all_data/1/21726.jpg
21861,The image of a red brick railway bridge on a green valley.,1,all_data/1/21861.jpg
21898,"A small living room with different textiles, the kitchen is to the right.",1,all_data/1/21898.jpg
22045,The city of glass made out of a dark background.,1,all_data/1/22045.jpg
22048,An artful image of a baby sleeping to represent the newborns.,1,all_data/1/22048.jpg
22051,A unique and unusual photo portrait of a.,2,all_data/2/22051.jpg
22059,A very beautiful and very colorful poster of a typical old building in an urban center from the 80's and 90's.,1,all_data/1/22059.jpg
22078,An aerial picture of New York city with buildings made out of glass.,2,all_data/2/22078.jpg
22188,"A painting of a green, smiling, naked hippopotamus.",1,all_data/1/22188.jpg
22228,Damp and wet landscape on a cliff side.,2,all_data/2/22228.jpg
22419,"A wide and majestic picture of a forest area, in which several elk stand and animals pass between them.",1,all_data/1/22419.jpg
22434,"An apocalyptic cityscape, futuristic but with a sort of organic feel.",2,all_data/2/22434.jpg
22442,An abandoned abandoned house that seems to be on fire.,1,all_data/1/22442.jpg
22465,Ancient ruins and a mountain are seen in the horizon.,1,all_data/1/22465.jpg
22514,"The image of an imaginary world, which is reflected by the watery mirror of a glassy lake.",2,all_data/2/22514.jpg
22623,"Macro landscape natural pattern photography, nature, abstract, minimalist.",3,all_data/3/22623.jpg
22650,"Big, clear sky and a small dark ship on a blue sea.",2,all_data/2/22650.jpg
22823,A beautiful picture that reveals your life’s true dream.,1,all_data/1/22823.jpg
22849,A big black and white picture of a forest.,2,all_data/2/22849.jpg
22878,"A lovely landscape image showing an abstract forest on the right and a green forest on the left, with two mountain tops behind t",1,all_data/1/22878.jpg
22918,Small village of colorful houses in the woods on the edge of town.,1,all_data/1/22918.jpg
22935,The landscape picture where you can see a large castle and a beautiful waterfall.,2,all_data/2/22935.jpg
22988,A cool cartoon drawing of the character Ganon.,1,all_data/1/22988.jpg
23175,White background with image of small birds is located in the middle.,1,all_data/1/23175.jpg
23180,A futuristic cartoon image about what will happen 10 years ago on the future.,1,all_data/1/23180.jpg
23323,"The size of the image is about 50 MB, and has various patterns.",3,all_data/3/23323.jpg
23348,"A great view from the bridge, at night.",2,all_data/2/23348.jpg
23427,"2 7 3 hd, bright lighting with high contrast and rich texture, clean, sharp.",1,all_data/1/23427.jpg
23457,"A picture of a small lake surrounded by small lakes, and one of four mountains in the background.",2,all_data/2/23457.jpg
23460,Photo of an old photograph of karen proulx.,1,all_data/1/23460.jpg
23516,"A sunset in india, a picture of the indian river Ganga by gangeside.",1,all_data/1/23516.jpg
23541,Impressive temple with a fountain in the middle of the garden.,1,all_data/1/23541.jpg
23595,An ancient temple with lot of natural light.,2,all_data/2/23595.jpg
23613,A close up and a shot of an object and the shot of the object.,1,all_data/1/23613.jpg
23649,A view of the sea from a beachfront resort.,2,all_data/2/23649.jpg
23726,The sun in the sky is setting down.,2,all_data/2/23726.jpg
23776,"A beautiful picture of a sunset over the sea, with the beach of indonesia and the indonesian villages, punakawan warriors and pr",1,all_data/1/23776.jpg
23793,"Black panther, a movie concept art depicting a black panther.",2,all_data/2/23793.jpg
23803,"Black and white illustration creative design, galaxy, stars, solar system.",2,all_data/2/23803.jpg
23820,"A picture of a landscape, a large square of mountains, and a river, with the sun setting towards the west, and a storm blowing t",2,all_data/2/23820.jpg
23827,People taking selfies in front of a wall of ice cream.,1,all_data/1/23827.jpg
23882,Lattice structures that provide privacy by cutting out a view of the garden through to the sky.,1,all_data/1/23882.jpg
23994,An indonesian painting with the most beautiful scenery for an indonesian indonesia.,1,all_data/1/23994.jpg
24141,A splendid picture of the main square of a city.,1,all_data/1/24141.jpg
24205,A beautiful painting showing a beautiful landscape with a beautiful and well kept garden.,1,all_data/1/24205.jpg
24333,"A world in which light flows like water and the green river valley leads to a small, beautiful town.",2,all_data/2/24333.jpg
24367,The black and white dog is sleeping in grass and flowers.,1,all_data/1/24367.jpg
24468,A lovely image of the first rays of a winter sun through frosty fog.,3,all_data/3/24468.jpg
24479,The Cabela’s PopUp will take place in Cabela’s Outdoor World in Columbus.,1,all_data/1/24479.jpg
237459,Top Gear in a sleek high tech cockpit supercomputer.,1,all_data/1/237459.jpg
240781,Poster showing every word in the English language in order of frequency.,1,all_data/1/240781.jpg
258358,"The photo is a color photo, the background is black and white.",1,all_data/1/258358.jpg
259401,A space station in the movie: Altered Beast.,1,all_data/1/259401.jpg
263319,"enormous, rusty, clumsy",2,all_data/2/263319.jpg
264036,"shallow, raw, positive",1,all_data/1/264036.jpg
264057,"greedy, active, worthy",1,all_data/1/264057.jpg
264129,"vibrant, lone, rigid",1,all_data/1/264129.jpg
265087,"thorough, acrobatic, unfinished",1,all_data/1/265087.jpg
268187,"sociable, fearless, passionate",2,all_data/2/268187.jpg
268588,"melodic, useful, pungent",2,all_data/2/268588.jpg
268806,"remarkable, fortunate",2,all_data/2/268806.jpg
269424,"utilized, dishonest, striking",1,all_data/1/269424.jpg
269548,"secret, useful, prize",2,all_data/2/269548.jpg
272383,"rural, worst, loose, kindly",1,all_data/1/272383.jpg
272956,"trivial, loose, troubled",2,all_data/2/272956.jpg
273171,"curvy, rotating, frail",1,all_data/1/273171.jpg
273297,"likely, fitting, expert",1,all_data/1/273297.jpg
273612,"masculine, bowed, harmful",2,all_data/2/273612.jpg
274223,"several, offbeat, tired",2,all_data/2/274223.jpg
275103,"advanced, stimulating",2,all_data/2/275103.jpg
275462,"expensive, immense, exotic",1,all_data/1/275462.jpg
277519,"other, sunny, that, constant",2,all_data/2/277519.jpg
277815,"giving, dimpled, tough",2,all_data/2/277815.jpg
278795,"splendid, half, masculine",2,all_data/2/278795.jpg
279413,"distorted, vacant, dangerous",2,all_data/2/279413.jpg
279741,"obese, loathsome, unique",2,all_data/2/279741.jpg
280384,"active, baggy, lovely",2,all_data/2/280384.jpg
280644,"bright, joyful, slippery",2,all_data/2/280644.jpg
281937,"lavish, Spanish, mushy",2,all_data/2/281937.jpg
282736,"hilarious, animated, piercing",1,all_data/1/282736.jpg
284073,"gleeful, narrow, calm",1,all_data/1/284073.jpg
287493,"fuzzy, somber, frozen",2,all_data/2/287493.jpg
287739,"valid, verifiable, pushy",2,all_data/2/287739.jpg
288197,"glamorous, miserable",1,all_data/1/288197.jpg
289212,"beloved, putrid, warm",1,all_data/1/289212.jpg
289635,"profitable, kooky, pristine",2,all_data/2/289635.jpg
289939,"monstrous, fabulous, political",1,all_data/1/289939.jpg
291438,"favorite, adored, short",1,all_data/1/291438.jpg
292716,"thunderous, precious",2,all_data/2/292716.jpg
294013,"wonderful, lumpy, imperfect",1,all_data/1/294013.jpg
295995,"stable, shimmering, faint",0,all_data/0/295995.jpg
296177,"inconsequential, hateful",1,all_data/1/296177.jpg
298235,"excitable, conscious",1,all_data/1/298235.jpg
299561,"whimsical, unselfish",2,all_data/2/299561.jpg
300604,"obvious, cheap, colorful",1,all_data/1/300604.jpg
300640,"careless, lumpy, attentive",2,all_data/2/300640.jpg
303320,"kindly, faraway, outstanding",2,all_data/2/303320.jpg
304277,"unlined, impressionable",2,all_data/2/304277.jpg
304419,"delectable, mellow, calm",2,all_data/2/304419.jpg
306394,"familiar, agonizing, last",2,all_data/2/306394.jpg
307018,"offbeat, lovable, limping",2,all_data/2/307018.jpg
307031,"pricey, solid, creamy",2,all_data/2/307031.jpg
307357,"upset, common, outgoing",1,all_data/1/307357.jpg
307405,"gross, live, simplistic",2,all_data/2/307405.jpg
307845,"downright, hurtful, favorite",2,all_data/2/307845.jpg
308361,"visible, juvenile, responsible",1,all_data/1/308361.jpg
308665,"colossal, sunny, full",2,all_data/2/308665.jpg
308985,"gleeful, strange, sneaky",2,all_data/2/308985.jpg
309730,"faint, direct, automatic",2,all_data/2/309730.jpg
310021,"unlucky, artistic, granular",2,all_data/2/310021.jpg
310478,"anchored, neighboring",1,all_data/1/310478.jpg
311109,"hopeful, gentle, dimpled",1,all_data/1/311109.jpg
313896,"dependable, murky, outstanding",1,all_data/1/313896.jpg
314169,"unhealthy, discrete, imaginative",1,all_data/1/314169.jpg
316187,"steel, cumbersome, violent",2,all_data/2/316187.jpg
316583,"linear, needy, better",2,all_data/2/316583.jpg
316696,"needy, infamous, extra large",2,all_data/2/316696.jpg
318280,"sturdy, short term, unwritten",2,all_data/2/318280.jpg
318602,"bruised, criminal, wobbly",2,all_data/2/318602.jpg
319089,"ill informed, vacant",2,all_data/2/319089.jpg
319573,"prickly, forceful, speedy",2,all_data/2/319573.jpg
320777,"pleasant, glum, feminine",2,all_data/2/320777.jpg
321427,"lumpy, able, creamy, heartfelt",2,all_data/2/321427.jpg
321528,"imaginative, outrageous",2,all_data/2/321528.jpg
321538,"digital, wry, sneaky",2,all_data/2/321538.jpg
321712,"French, legal, vengeful",1,all_data/1/321712.jpg
323418,"envious, untidy, critical",2,all_data/2/323418.jpg
323568,"agreeable, damaged, talkative",1,all_data/1/323568.jpg
323710,"corrupt, kooky, loud",1,all_data/1/323710.jpg
324740,"adolescent, happy, jittery",1,all_data/1/324740.jpg
324828,"interesting, enchanted",1,all_data/1/324828.jpg
325152,"agitated, buoyant, wan",1,all_data/1/325152.jpg
325604,"vicious, dimpled, cooked",2,all_data/2/325604.jpg
326932,"monstrous, selfish, verifiable",2,all_data/2/326932.jpg
329625,"identical, realistic",3,all_data/3/329625.jpg
330200,"amused, amazing, eager",1,all_data/1/330200.jpg
330580,"partial, trivial, happy go lucky",2,all_data/2/330580.jpg
330702,"bustling, required, pesky",2,all_data/2/330702.jpg
331196,"deadly, simple, odd, fruitful",2,all_data/2/331196.jpg
331308,"fatal, frequent, conventional",1,all_data/1/331308.jpg
331695,"oddball, regular, hearty",2,all_data/2/331695.jpg
332305,"married, belated, illustrious",1,all_data/1/332305.jpg
332514,"upright, enormous, golden",2,all_data/2/332514.jpg
332626,"memorable, extra large",1,all_data/1/332626.jpg
332797,"brisk, well informed",2,all_data/2/332797.jpg
333043,"ringed, foolhardy, idiotic",2,all_data/2/333043.jpg
336381,"internal, idiotic, questionable",1,all_data/1/336381.jpg
336793,"incredible, gracious",1,all_data/1/336793.jpg
337641,"fluffy, kosher, pleased",2,all_data/2/337641.jpg
337772,"noted, supportive, complex",2,all_data/2/337772.jpg
337917,"definite, messy, frivolous",1,all_data/1/337917.jpg
338414,"acidic, unrealistic, handy",1,all_data/1/338414.jpg
338997,"showy, bad, intrepid",2,all_data/2/338997.jpg
339263,"profuse, lazy, scary",1,all_data/1/339263.jpg
341112,"those, buoyant, darling",2,all_data/2/341112.jpg
341819,"pessimistic, grim, obese",1,all_data/1/341819.jpg
341916,"delicious, critical, blond",2,all_data/2/341916.jpg
342763,"questionable, unruly",2,all_data/2/342763.jpg
342865,"knotty, several, incompatible",1,all_data/1/342865.jpg
345218,"humiliating, nautical",2,all_data/2/345218.jpg
345915,"well worn, spotless, vain",2,all_data/2/345915.jpg
346070,"dimpled, haunting, brief",2,all_data/2/346070.jpg
346080,"oddball, selfish, smoggy",1,all_data/1/346080.jpg
346216,"frayed, assured, nimble",2,all_data/2/346216.jpg
347349,"functional, cooperative",1,all_data/1/347349.jpg
347683,"unsightly, secret, kaleidoscopic",2,all_data/2/347683.jpg
348813,"downright, gloomy, unruly",1,all_data/1/348813.jpg
348994,"jagged, nice, inexperienced",2,all_data/2/348994.jpg
349889,"subtle, colorless, barren",2,all_data/2/349889.jpg
350180,"bountiful, near, needy",2,all_data/2/350180.jpg
350287,"jumbo, luxurious, jealous",2,all_data/2/350287.jpg
351186,"wiggly, deadly, hateful",2,all_data/2/351186.jpg
351630,"angry, scented, instructive",1,all_data/1/351630.jpg
352464,"imaginative, terrible",2,all_data/2/352464.jpg
352688,"prudent, canine, marvelous",1,all_data/1/352688.jpg
352778,"pricey, adventurous, exotic",1,all_data/1/352778.jpg
352858,"grotesque, adorable, buoyant",2,all_data/2/352858.jpg
352982,"content, threadbare, some",2,all_data/2/352982.jpg
353307,"early, tame, delicious",1,all_data/1/353307.jpg
353621,"colorful, gray, funny",2,all_data/2/353621.jpg
354264,"unkempt, unwelcome, disastrous",2,all_data/2/354264.jpg
354744,"weepy, subdued, smart",1,all_data/1/354744.jpg
355447,"neglected, real, raw",2,all_data/2/355447.jpg
357080,"utilized, stingy, handy",1,all_data/1/357080.jpg
358806,"hasty, silver, impeccable",2,all_data/2/358806.jpg
359164,"strict, left, useful",1,all_data/1/359164.jpg
359578,"soulful, judicious, unrealistic",1,all_data/1/359578.jpg
359692,"unwelcome, crafty, tiny",1,all_data/1/359692.jpg
360138,"funny, misguided, grown",2,all_data/2/360138.jpg
361497,"physical, emotional, which",2,all_data/2/361497.jpg
1204965,"black, right, perky, menacing",2,all_data/2/1204965.jpg
1205072,"ill informed, frayed",2,all_data/2/1205072.jpg
1209748,"acceptable, lopsided",2,all_data/2/1209748.jpg
1211640,"content, deserted, familiar",2,all_data/2/1211640.jpg
1215810,"illustrious, purple, reckless",2,all_data/2/1215810.jpg
1216091,"haunting, wasteful, unfit",1,all_data/1/1216091.jpg
1216427,"velvety, terrific, horrible",1,all_data/1/1216427.jpg
1218245,"prudent, remorseful, experienced",3,all_data/3/1218245.jpg
1223660,"elastic, busy, muddy",0,all_data/0/1223660.jpg
1224907,"stimulating, normal, regal",2,all_data/2/1224907.jpg
1226826,"immaculate, flimsy, which",2,all_data/2/1226826.jpg
1227214,"original, self assured",1,all_data/1/1227214.jpg
1229914,"sparse, super, dual, rare",2,all_data/2/1229914.jpg
1236438,"magnificent, lame, formal",2,all_data/2/1236438.jpg
1236588,"leading, distant, mountainous",1,all_data/1/1236588.jpg
1237840,"massive, glossy, dead",2,all_data/2/1237840.jpg
1239150,"required, punctual, ill",2,all_data/2/1239150.jpg
1240266,"paltry, unequaled, elaborate",2,all_data/2/1240266.jpg
1242641,"tremendous, circular",2,all_data/2/1242641.jpg
1245420,"better, sparse, frosty",2,all_data/2/1245420.jpg
1247493,"ruddy, fatherly, round",1,all_data/1/1247493.jpg
1249394,"mysterious, stormy, sarcastic",2,all_data/2/1249394.jpg
1250838,"spectacular, short term",1,all_data/1/1250838.jpg
1253705,"agitated, bulky, dimwitted",1,all_data/1/1253705.jpg
1253761,"rotten, prickly, short term",1,all_data/1/1253761.jpg
1259983,"emotional, thirsty, dependable",1,all_data/1/1259983.jpg
1262554,"skeletal, torn, functional",0,all_data/0/1262554.jpg
1263133,"second, partial, welcome",2,all_data/2/1263133.jpg
1264605,"orange, improbable, watchful",1,all_data/1/1264605.jpg
1264881,"oblong, live, new, that",1,all_data/1/1264881.jpg
1265215,"female, same, babyish",1,all_data/1/1265215.jpg
1266563,"unwilling, reasonable",2,all_data/2/1266563.jpg
1269939,"magnificent, insecure",2,all_data/2/1269939.jpg
1272034,"sorrowful, cool, nimble",2,all_data/2/1272034.jpg
1275863,"pointless, crooked, fake",2,all_data/2/1275863.jpg
1278646,"noxious, respectful, babyish",1,all_data/1/1278646.jpg
1280321,"sunny, webbed, unique",1,all_data/1/1280321.jpg
1280791,"loyal, flustered, courteous",1,all_data/1/1280791.jpg
1281541,"impressionable, only",2,all_data/2/1281541.jpg
1286077,"sarcastic, devoted, watchful",2,all_data/2/1286077.jpg
1287287,"anchored, dizzy, playful",1,all_data/1/1287287.jpg
1287471,"bubbly, downright, belated",1,all_data/1/1287471.jpg
1288271,"pleasing, clean, colorless",1,all_data/1/1288271.jpg
1290475,"unnatural, experienced",1,all_data/1/1290475.jpg
1290733,"exemplary, extra large",2,all_data/2/1290733.jpg
1290871,"delayed, infantile, supportive",1,all_data/1/1290871.jpg
1295132,"frightening, rowdy, avaricious",1,all_data/1/1295132.jpg
1295449,"bite sized, dependable",1,all_data/1/1295449.jpg
1295835,"deficient, unimportant",1,all_data/1/1295835.jpg
1297306,"warlike, political, serious",2,all_data/2/1297306.jpg
1299770,"grandiose, ambitious",1,all_data/1/1299770.jpg
1300997,"grizzled, insecure, muddy",1,all_data/1/1300997.jpg
1301034,"daring, venerated, careless",2,all_data/2/1301034.jpg
1301498,"blond, pastel, metallic",0,all_data/0/1301498.jpg
1301864,"weepy, closed, pastel",1,all_data/1/1301864.jpg
1303152,"separate, creepy, severe",0,all_data/0/1303152.jpg
1305449,"spiffy, decent, quiet",1,all_data/1/1305449.jpg
1305930,"forceful, worthless, deserted",1,all_data/1/1305930.jpg
1309600,"foolish, cautious, stiff",2,all_data/2/1309600.jpg
1310569,"prudent, profuse, idiotic",2,all_data/2/1310569.jpg
1312811,"illiterate, menacing",1,all_data/1/1312811.jpg
1315683,"uncomfortable, shimmering",1,all_data/1/1315683.jpg
1316522,"jolly, euphoric, embellished",1,all_data/1/1316522.jpg
1316547,"cultured, peaceful, upbeat",2,all_data/2/1316547.jpg
1316681,"glittering, petty, voluminous",2,all_data/2/1316681.jpg
1318762,"overdue, lucky, adventurous",2,all_data/2/1318762.jpg
1319147,"roasted, awkward, muffled",1,all_data/1/1319147.jpg
1321659,"these, crushing, whopping",1,all_data/1/1321659.jpg
1321903,"identical, frail, prickly",1,all_data/1/1321903.jpg
